"id","egk","trains","speed","hour","coll"
338855,0.012598437384237,6.10460364282403,96.7532177106015,12,0
338855,0.012598437384237,3.05230182141202,95.015615483838,15,0
338855,0.012598437384237,3.05230182141202,96.7532177106015,16,0
338855,0.012598437384237,5.79724273410781,82.2587185910687,17,0
338855,0.012598437384237,9.76736582851845,96.7532177106015,18,0
338855,0.012598437384237,0.455126055041392,83.3917694752413,21,0
338855,0.012598437384237,9.76736582851845,84.8603473290692,22,0
338856,0.0444210663171189,2.03051648639714,92.9004803607003,6,0
338856,0.0444210663171189,1.01525824319857,92.9004803607003,7,0
338856,0.0444210663171189,1.71324828539759,82.6417450129372,11,0
338856,0.0444210663171189,2.03051648639714,92.9004803607003,12,0
338856,0.0444210663171189,1.01525824319857,90.3199114617919,15,0
338856,0.0444210663171189,1.01525824319857,92.9004803607003,16,0
338856,0.0444210663171189,3.24882637823542,81.0346869189909,17,0
338856,0.0444210663171189,3.24882637823542,92.9004803607003,18,0
338856,0.0444210663171189,3.24882637823542,85.5662319111713,22,0
338857,0.0232821805866657,2.03051648639714,92.9004803607003,6,0
338857,0.0232821805866657,1.01525824319857,92.9004803607003,7,0
338857,0.0232821805866657,1.71324828539759,82.6417450129372,11,0
338857,0.0232821805866657,2.03051648639714,92.9004803607003,12,0
338857,0.0232821805866657,1.01525824319857,90.3199114617919,15,0
338857,0.0232821805866657,1.01525824319857,92.9004803607003,16,0
338857,0.0232821805866657,3.24882637823542,81.0346869189909,17,0
338857,0.0232821805866657,3.24882637823542,92.9004803607003,18,0
338857,0.0232821805866657,3.24882637823542,85.5662319111713,22,0
338858,0.0221499339386129,1.02900455955678,92.9004803607003,6,0
338858,0.0221499339386129,0.514502279778392,92.9004803607003,7,0
338858,0.0221499339386129,0.868222597126036,82.6417450129372,11,0
338858,0.0221499339386129,1.02900455955678,92.9004803607003,12,0
338858,0.0221499339386129,0.514502279778392,90.3199114617919,15,0
338858,0.0221499339386129,0.514502279778392,92.9004803607003,16,0
338858,0.0221499339386129,1.64640729529085,81.0346869189909,17,0
338858,0.0221499339386129,1.64640729529085,92.9004803607003,18,0
338858,0.0221499339386129,1.64640729529085,85.5662319111713,22,0
338864,0.0193904477221026,2.07886285447833,92.7730326588105,6,0
338864,0.0193904477221026,1.03943142723917,92.7730326588105,7,0
338864,0.0193904477221026,1.75404053346609,82.6397539269452,11,0
338864,0.0193904477221026,2.07886285447833,92.7730326588105,12,0
338864,0.0193904477221026,1.03943142723917,90.4342167094287,15,0
338864,0.0193904477221026,1.03943142723917,92.7730326588105,16,0
338864,0.0193904477221026,3.32618056716533,80.9148254768572,17,0
338864,0.0193904477221026,3.32618056716533,92.7730326588105,18,0
338864,0.0193904477221026,1.75404053346609,84.0445252025852,22,0
338865,0.0160555590984722,8.77700705129319,95.4079926331549,6,0
338865,0.0160555590984722,4.3885035256466,95.4079926331549,7,0
338865,0.0160555590984722,7.40559969952863,81.042203923543,11,0
338865,0.0160555590984722,8.77700705129319,95.4079926331549,12,0
338865,0.0160555590984722,4.3885035256466,88.4798482020179,15,0
338865,0.0160555590984722,4.3885035256466,95.4079926331549,16,0
338865,0.0160555590984722,14.0432112820691,79.3380242439832,17,0
338865,0.0160555590984722,14.0432112820691,95.4079926331549,18,0
338865,0.0160555590984722,7.40559969952863,83.7900002577695,22,0
338866,0.086970915891953,0.966397510651955,94.7404259836304,6,0
338866,0.086970915891953,0.483198755325978,94.7404259836304,7,0
338866,0.086970915891953,0.815397899612587,82.1938876185668,11,0
338866,0.086970915891953,0.966397510651955,94.7404259836304,12,0
338866,0.086970915891953,0.483198755325978,87.5709754893085,15,0
338866,0.086970915891953,0.483198755325978,94.7404259836304,16,0
338866,0.086970915891953,1.54623601704313,82.1938876185668,17,0
338866,0.086970915891953,1.54623601704313,94.7404259836304,18,0
338866,0.086970915891953,0.815397899612587,83.8742275781736,22,0
339433,0.0806441738002312,13.176472086483,100.677356472204,0,0
339433,0.0806441738002312,7.80827975495287,100.342970095923,1,0
339433,0.0806441738002312,28.1618770505014,94.1861322963401,5,0
339433,0.0806441738002312,26.6339134088862,84.5504946503712,6,0
339433,0.0806441738002312,23.5616481852975,95.2706241513681,7,0
339433,0.0806441738002312,20.568071741208,97.7387077131617,8,0
339433,0.0806441738002312,17.7632107161465,92.130356824847,9,0
339433,0.0806441738002312,17.1878361712078,90.2260950409199,10,0
339433,0.0806441738002312,17.3327913812665,93.3580476123862,11,0
339433,0.0806441738002312,17.5949282626353,91.5419326997535,12,0
339433,0.0806441738002312,17.3327913812665,87.7289716643844,13,0
339433,0.0806441738002312,18.4313899327501,92.1324547856301,14,0
339433,0.0806441738002312,18.4551915966503,91.7671206435941,15,0
339433,0.0806441738002312,18.0193214492224,89.8945864887099,16,0
339433,0.0806441738002312,19.1216853132281,94.125569619162,17,0
339433,0.0806441738002312,17.7158910955574,91.6637081974499,18,0
339433,0.0806441738002312,17.7188133484609,86.6716022386004,19,0
339433,0.0806441738002312,17.3616885616275,90.3923141556456,20,0
339433,0.0806441738002312,15.0563253831435,95.0472673325181,21,0
339433,0.0806441738002312,17.505043363301,93.7911572777458,22,0
339433,0.0806441738002312,14.8171509166401,94.6718608115055,23,0
339456,0.0172034476316081,4.27272652548872,51.9199678599694,5,0
339456,0.0172034476316081,3.33806759803806,44.515379210423,6,0
339456,0.0172034476316081,2.82451873680144,46.1165147489667,7,0
339456,0.0172034476316081,3.20245135586923,37.1297533885461,8,0
339456,0.0172034476316081,3.27917026592148,33.0149214797866,9,0
339456,0.0172034476316081,2.86068616869287,43.0182098784833,10,0
339456,0.0172034476316081,2.43482577739247,35.8667518056181,11,0
339456,0.0172034476316081,2.41202303858234,43.513034905885,12,0
339456,0.0172034476316081,2.76935978503899,42.698222870322,13,0
339456,0.0172034476316081,2.60080572948737,43.9369205956527,14,0
339456,0.0172034476316081,2.76935978503899,55.7107087049555,15,0
339456,0.0172034476316081,2.71217992340593,44.2532645312272,16,0
339456,0.0172034476316081,2.40061501106366,42.399758446138,17,0
339456,0.0172034476316081,2.58431039848108,34.0791089559804,18,0
339456,0.0172034476316081,3.18970903812526,32.5606303585478,19,0
339456,0.0172034476316081,2.28441105691934,47.4065218706593,20,0
339456,0.0172034476316081,2.74899684544311,32.8406430420614,21,0
339456,0.0172034476316081,3.78314327777647,47.9000423397773,22,0
339456,0.0172034476316081,1.33522703921523,26.484448413274,23,0
339457,0.00803099877629286,51.6973433911508,52.6256717835383,5,0
339457,0.00803099877629286,40.3868757370109,54.4459733709853,6,0
339457,0.00803099877629286,34.1735102390092,51.0983291055255,7,0
339457,0.00803099877629286,34.8488919313894,45.3828267268447,8,0
339457,0.00803099877629286,34.2679360705454,51.7455859750934,9,0
339457,0.00803099877629286,28.3266178059191,45.5740231570884,10,0
339457,0.00803099877629286,29.4586623022903,56.0472679366621,11,0
339457,0.00803099877629286,29.1831202821912,55.1934900680165,12,0
339457,0.00803099877629286,33.5065455091825,54.7754242822879,13,0
339457,0.00803099877629286,27.9754570852109,47.2093554477212,14,0
339457,0.00803099877629286,33.5065455091825,54.5696030428735,15,0
339457,0.00803099877629286,32.8143365363213,54.4950860522876,16,0
339457,0.00803099877629286,27.05846220419,51.8338333750647,17,0
339457,0.00803099877629286,31.2672586351052,57.2087305238487,18,0
339457,0.00803099877629286,38.5924986064151,57.7208517438999,19,0
339457,0.00803099877629286,24.341524498218,49.8104586895777,20,0
339457,0.00803099877629286,33.2604101504139,58.757618075333,21,0
339457,0.00803099877629286,45.7717925019456,52.2624538207875,22,0
339457,0.00803099877629286,16.1547502948043,59.4618962199161,23,0
339666,0.075507162497237,1.45508534249688,92.8920445816393,6,0
339666,0.075507162497237,0.727542671248439,92.8920445816393,8,0
339666,0.075507162497237,1.45508534249688,82.3085851870596,10,0
339666,0.075507162497237,0.727542671248439,83.4051974754293,11,0
339666,0.075507162497237,0.727542671248439,92.8920445816393,12,0
339666,0.075507162497237,0.727542671248439,90.3236009526539,15,0
339666,0.075507162497237,1.22772825773174,89.1734839126946,16,0
339666,0.075507162497237,2.328136547995,92.8920445816393,18,0
